X,Y,incident_id,incident_location,call_source,call_description,category,priority,call_group,call_code,called_at,intake_time,dispatch_time,travel_time,on_scene_time,total_response_time,total_time,zip_code,precinct,scout_car_area,neighborhood_name,council_district,longitude,latitude,ESRI_OID
-82.99493737,42.4365206,2.02236E+11,Waltham St & Lappin St,E911 ,WELL BEING CHECK,WBC     ,3,9PCT  ,843031,2022/12/28 16:08:01+00,1.7,5.9,5.8,24.9,14.1,39,48205,9,901,Pulaski,3,-82.99493737,42.4365206,516690
-83.06225738,42.34362669,2.02236E+11,Peterboro St & 2nd Ave,W911 ,DISTURBANCE,DISTURB ,1,3PCT  ,GL8777,2022/12/28 16:05:57+00,1.5,0.7,2.2,9.4,5.3,14.6,48201,3,311,Midtown,6,-83.06225738,42.34362669,516691
-83.12641591,42.3595626,2.02236E+11,Maplewood St & Ironwood St,W911 ,FELONIOUS ASSAULT IP,FA IP   ,1,10PCT ,343010,2022/12/28 16:04:06+00,1.9,1.6,0.1,51.2,5.1,56.3,48204,10,1006,Midwest,6,-83.12641591,42.3595626,516692
-83.27932944,42.42888416,2.02236E+11,Woodbine St & W 7 Mile Rd,W911 ,DISTURBANCE,DISTURB ,3,8PCT  ,825030,2022/12/28 16:00:43+00,1,1.7,4.8,27.5,8.2,35.7,48219,8,805,Five Points,1,-83.27932944,42.42888416,516693
-83.14369812,42.38110024,2.02236E+11,Fullerton St & Oakman Blvd,W911 ,MT EMS-ENTRY,ENTRY   ,1,10PCT ,851010,2022/12/28 15:59:59+00,0,1.3,8.5,55.1,9.8,64.9,48238,10,1002,Oakman Blvd Community,7,-83.14369812,42.38110024,516694
-83.10961302,42.41770607,2.02236E+11,W McNichols Rd & 2nd Blvd,W911 ,PERSON WITH WEAPON,WEAPON  ,2,12PCT ,345020,2022/12/28 15:58:55+00,1.6,-2.3,8.6,17,12.4,29.4,48203,12,1209,Palmer Park,2,-83.10961302,42.41770607,516695
-83.15327978,42.2699865,2.02236E+11,Downing St & S Beatrice St,PHONE,WELL BEING CHECK,WBC     ,3,4PCT  ,843031,2022/12/28 15:57:16+00,3.1,0.9,12.3,30.2,16.4,46.6,48217,4,415,Boynton,6,-83.15327978,42.2699865,516696
-83.04996485,42.42616309,2.02236E+11,E Nevada St & Moenart St,W911 ,BURGLARY OCCUPIED RESD I/P,HI1 I/P ,1,11PCT ,352010,2022/12/28 15:56:46+00,1.9,0.4,4.1,41.7,9.2,50.9,48234,11,1108,Krainz Woods,3,-83.04996484,42.42616309,516697
-83.21744769,42.4354359,2.02236E+11,Archdale St & Saint Martins Ave,W911 ,RECOVER AUTO,RECAUTO ,3,8PCT  ,374030,2022/12/28 15:54:15+00,1.3,7.7,9.1,513.6,18.3,531.9,48235,8,804,Greenfield,2,-83.21744769,42.4354359,516698
-83.25380058,42.43810329,2.02236E+11,Bentler St & Fargo St,W911 ,ASSAULT AND BATTERY IP-JH,AB IP/JH,2,8PCT  ,347020,2022/12/28 15:43:18+00,1.5,1.7,7.4,9.8,10.6,20.4,48219,8,802,Evergreen Lahser 7/8,1,-83.25380058,42.43810329,516699
-83.05070913,42.44612362,2.02236E+11,Hamlet St & Moenart St,PHONE,MISCELLANEOUS TRAFFIC,MISCTRAF,3,11PCT ,817036,2022/12/28 15:39:59+00,1.2,6.8,3.1,22.2,11.2,33.4,48234,11,1103,Farwell,3,-83.05070912,42.44612362,516700
-82.99612186,42.4364905,2.02236E+11,Barlow St & Lappin St,W911 ,FELONIOUS ASSAULT IP,FA IP   ,1,9PCT  ,343010,2022/12/28 15:38:51+00,2.2,-0.7,7.7,19.3,10.8,30.1,48205,9,901,Pulaski,3,-82.99612186,42.4364905,516701
-83.24538759,42.43485012,2.02236E+11,Patton St & Saint Martins Ave,W911 ,VICIOUS ANIMAL,VICANML ,2,8PCT  ,862020,2022/12/28 15:37:59+00,0.8,7.3,23.2,32.7,31.3,63.9,48219,8,802,Evergreen Lahser 7/8,1,-83.24538759,42.43485012,516702
-82.99228714,42.43114023,2.02236E+11,Westphalia St & Linnhurst St,W911 ,MISSING SERIOUS,MISSSER ,1,9PCT  ,844010,2022/12/28 15:35:13+00,1.6,-1,8.9,4.4,12.5,16.9,48205,9,905,Von Steuben,3,-82.99228714,42.43114023,516703
-83.07637029,42.36924558,2.02236E+11,W Grand Blvd & 2nd Ave,W911 ,ONE DOWN/DRUG OD,OD      ,2,3PCT  ,842020,2022/12/28 15:32:27+00,1.5,-2.5,3,22.8,5.4,28.1,     ,3,303,New Center,5,-83.07637029,42.36924558,516704
-83.04825353,42.33166096,2.02236E+11,Griswold St & W Lafayette Blvd,W911 ,INVESTIGATE PERSON,INVPERS ,3,3PCT  ,843030,2022/12/28 15:30:13+00,1.2,0.3,3,25.7,6.3,32,48226,3,311,Downtown,6,-83.04825353,42.33166096,516705
-83.16997931,42.44074602,2.02236E+11,Chippewa St & Manor St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,12PCT ,843020,2022/12/28 15:29:59+00,2.3,2.6,9.4,32.3,14.4,46.7,48221,12,1202,Pembroke,2,-83.16997931,42.44074602,516706
-83.10347071,42.37600918,2.02236E+11,Atkinson St & 14th St,PHONE,VERIFIED ALR / PERSON W/O CODE,VERALRM ,2,10PCT ,805020,2022/12/28 15:28:09+00,1.2,1.1,3.6,12.8,7.1,19.9,48206,10,1005,Historic Atkinson,5,-83.10347071,42.37600918,516707
-83.00084881,42.39980218,2.02236E+11,Gratiot Ave & Woodlawn Ave,W911 ,DISTURBANCE,DISTURB ,3,5PCT  ,825030,2022/12/28 15:25:18+00,2.2,3.1,5,16.5,10.3,26.8,48213,7,701,Airport Sub,3,-83.00084881,42.39980218,516708
-83.13861748,42.43272151,2.02236E+11,Berkeley Rd & Sherbourne Rd,W911 ,DISTURBANCE,DISTURB ,3,12PCT ,825030,2022/12/28 15:24:39+00,4.2,-1.8,1.8,24.1,6.6,30.7,48221,12,1204,Sherwood Forest,2,-83.13861748,42.43272151,516709
-83.20473126,42.41585895,2.02236E+11,W McNichols Rd & Rutherford St,PHONE,VERIFIED ALR / PERSON W/O CODE,VERALRM ,2,8PCT  ,805020,2022/12/28 15:22:53+00,1.9,2.3,1.3,15,5.6,20.5,48235,8,808,College Park,2,-83.20473126,42.41585895,516710
-83.27095916,42.38103052,2.02236E+11,Virgil St & Glendale St,W911 ,DV F/A I/P-J/H,FA IP   ,1,6PCT  ,393010,2022/12/28 15:20:39+00,1.1,-1.3,5.6,152.9,7.2,160,48223,6,603,Castle Rouge,1,-83.27095916,42.38103051,516711
-83.20198776,42.44388441,2.02236E+11,Motor Dr & James Couzens Fwy,W911 ,DEAD PERSON OBSERVED,OOBVDEAD,1,12PCT ,GL8711,2022/12/28 15:20:12+00,0,0.6,7.7,187.6,8.3,195.9,48235,12,1201,Schaefer 7/8 Lodge,2,-83.20198776,42.44388441,516712
-83.10269119,42.36438721,2.02236E+11,Linwood St & Columbus St,W911 ,DISTURBANCE,DISTURB ,3,10PCT ,825030,2022/12/28 15:15:07+00,0.7,-1.3,6.1,20.1,7.5,27.6,48206,10,1007,Wildemere Park,5,-83.10269119,42.36438721,516713
-83.25953073,42.40570772,2.02236E+11,Dolphin St & Pilgrim St,W911 ,RUBBISH LITTERING I/P,LITTER  ,3,8PCT  ,873035,2022/12/28 15:13:48+00,1,1.2,6.4,47.5,10.1,57.6,48223,8,809,Brightmoor,1,-83.25953073,42.40570772,516714
-82.93982878,42.40866317,2.02236E+11,E Outer Dr & Whittier St,W911 ,AUTO X UNK INJ / IMPAIRED,ACCUNK  ,2,5PCT  ,811020,2022/12/28 15:10:53+00,3.4,10.8,12,46.6,27.4,73.9,     ,5,504,Morningside,4,-82.93982878,42.40866317,516715
-83.20995843,42.41393335,2.02236E+11,Grove St & Ferguson St,W911 ,ASSAULT AND BATTERY REPORT,ABRPT   ,4,8PCT  ,347040,2022/12/28 15:10:50+00,0,0.5,4.6,23.3,5.4,28.7,48235,8,812,Crary/St Marys,1,-83.20995843,42.41393335,516716
-83.06369944,42.35579166,2.02236E+11,W Hancock St & Woodward Ave,W911 ,DISTURBANCE,DISTURB ,3,3PCT  ,825030,2022/12/28 15:09:38+00,8.9,6.1,14.4,15,30.8,45.8,48201,3,309,Midtown,6,-83.06369944,42.35579166,516717
-83.11302268,42.36941595,2.02236E+11,Wildemere St & Hazelwood St,W911 ,DISTURBANCE,DISTURB ,3,10PCT ,825030,2022/12/28 15:08:03+00,1.1,0.4,5,17,6.6,23.5,48206,10,1007,Jamison,5,-83.11302268,42.36941595,516718
-83.04813267,42.35784524,2.02236E+11,Russell St & E Canfield St,W911 ,DEAD PERSON OBSERVED,OOBVDEAD,1,7PCT  ,313010,2022/12/28 15:07:03+00,0,2.8,11.1,161.4,13.9,175.4,48207,7,706,Forest Park,5,-83.04813267,42.35784524,516719
-83.03871246,42.38549177,2.02236E+11,Mount Elliott St & Strong St,W911 ,AUTO X UNK INJ / IMPAIRED,ACCUNK  ,2,7PCT  ,811020,2022/12/28 15:06:22+00,1.1,19,0.3,59,21,80,48211,7,702,Airport Sub,5,-83.03871246,42.38549177,516720
-83.16762961,42.35657697,2.02236E+11,Oakman Blvd & Meyers Rd,W911 ,DV PRS WITH A WEAP I/P-J/H,PRS WEAP,1,2PCT  ,395010,2022/12/28 15:06:03+00,1.7,0.4,8.6,34.2,11.4,45.6,48204,2,208,Aviation Sub,7,-83.16762961,42.35657697,516721
-83.1245697,42.43724019,2.02236E+11,Strathcona Dr & Suffolk Dr,PHONE,PANIC / DURESS ALARM,PANIC   ,2,12PCT ,804020,2022/12/28 15:05:25+00,0.9,1,6.3,21.6,10.7,32.3,48203,12,1204,Palmer Woods,2,-83.1245697,42.43724019,516722
-82.99618346,42.37109288,2.02236E+11,Mack Ave & Holcomb St,W911 ,PERSON WITH WEAPON,WEAPON  ,2,7PCT  ,345020,2022/12/28 15:04:34+00,1.7,3.8,12.3,175.4,18.5,193.8,48214,7,708,Gratiot Woods,5,-82.99618346,42.37109288,516723
-83.05119525,42.33367765,2.02236E+11,Washington Blvd & Grand River Ave,W911 ,DISTURBANCE,DISTURB ,3,3PCT  ,825030,2022/12/28 14:59:28+00,2.4,1,5.6,21.5,9.1,30.6,48226,3,311,Downtown,6,-83.05119525,42.33367765,516724
-83.19700125,42.35813743,2.02236E+11,Joy Rd & Greenfield Rd,PHONE,VERIFIED ALR / PERSON W/O CODE,VERALRM ,2,2PCT  ,805020,2022/12/28 14:57:09+00,0.6,3.7,1.6,16.8,11.5,28.3,48228,2,207,We Care Community,7,-83.19700125,42.35813743,516725
-82.94606611,42.4502361,2.02236E+11,8 Mile Rd & Cushing Ave,W911 ,RECOVERED / FOUND PROPERTY,RECPROP ,3,9PCT  ,872035,2022/12/28 14:57:01+00,2.2,3.4,6.7,112.1,12.3,124.4,     ,9,903,,,-82.94606611,42.4502361,516726
-83.06472173,42.41430452,2.02236E+11,E Davison St & Gallagher St,W911 ,PARKING COMPLAINT,PARK    ,3,11PCT ,814035,2022/12/28 14:53:45+00,0.7,28,4.2,72.1,33.6,105.7,48212,11,1110,Campau/Banglatown,3,-83.06472173,42.41430452,516727
-83.07116402,42.38371204,2.02236E+11,King St & Oakland St,W911 ,MENTAL VIOLENT NOT ARMED,MNTLNARM,2,3PCT  ,852021,2022/12/28 14:46:22+00,3.1,1.6,9,42.8,14.2,57,48211,3,302,North End,5,-83.07116401,42.38371204,516728
-83.05788976,42.43581943,2.02236E+11,Eureka St & Emery St,W911 ,SHOTS FIRED IP,SHOTS IP,1,11PCT ,342010,2022/12/28 14:46:11+00,0.9,1.4,4.9,14.4,7.2,21.6,48234,11,1103,Farwell,3,-83.05788976,42.43581943,516729
-83.18102967,42.39720069,2.02236E+11,Lesure St & Eaton St,W911 ,WELL BEING CHECK,WBC     ,3,2PCT  ,843031,2022/12/28 14:46:02+00,3.6,-6.5,5.1,93,11,104,48227,2,202,Bethune Community,2,-83.18102967,42.39720069,516730
-83.00046482,42.40038913,2.02236E+11,French Rd & Gratiot Ave,W911 ,DISTURBANCE,DISTURB ,3,5PCT  ,825030,2022/12/28 14:45:17+00,2,11.8,7.3,22.8,21.5,44.3,48213,5,501,Airport Sub,3,-83.00046482,42.40038913,516731
-83.07849007,42.37798845,2.02236E+11,W Philadelphia St & E Philadelphia St,W911 ,DISTURBANCE,DISTURB ,3,3PCT  ,825030,2022/12/28 14:44:30+00,2.1,6.2,0.2,16.3,8.8,25,48202,3,302,North End,5,-83.07849007,42.37798845,516732
-83.22467055,42.35230564,2.02236E+11,Belton St & Stahelin Ave,W911 ,PERSON WITH WEAPON,WEAPON  ,2,6PCT  ,345020,2022/12/28 14:43:46+00,1.2,0,3.1,29.6,8.8,38.4,48228,6,610,Warrendale,7,-83.22467055,42.35230563,516733
-83.13431167,42.30856232,2.02236E+11,W Vernor Hwy & Oakdale St,W911 ,ASSAULT AND BATTERY IP-JH,AB IP/JH,2,4PCT  ,347020,2022/12/28 14:43:15+00,1.6,2.7,0.7,27.1,5,32,48209,4,407,Springwells,6,-83.13431166,42.30856232,516734
-82.97984238,42.42541515,2.02236E+11,Cedargrove St & Grover St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,9PCT  ,843020,2022/12/28 14:37:09+00,1.7,1.4,4.8,40.1,8.3,48.3,48205,9,906,Mapleridge,4,-82.97984238,42.42541515,516735
-83.24372156,42.37186937,2.02236E+11,Plymouth Rd & Braile St,PHONE,BREAKING AND ENTERING AUTO I/P,BEAUTO  ,3,6PCT  ,371030,2022/12/28 14:36:41+00,1.7,2.4,2.7,11.2,17,28.2,48228,6,603,Weatherby,7,-83.24372156,42.37186937,516736
-83.14072484,42.41715719,2.02236E+11,W McNichols Rd & Livernois Ave,PHONE,PANIC / DURESS ALARM,PANIC   ,2,12PCT ,804020,2022/12/28 14:33:49+00,0.8,1.7,6,15.8,8.7,24.5,48221,12,1209,University District,2,-83.14072484,42.41715719,516737
-83.21814986,42.40655603,2.02236E+11,Pilgrim St & Southfield Service Drive,W911 ,MENTAL VIOLENT NOT ARMED,MNTLNARM,2,8PCT  ,852021,2022/12/28 14:32:59+00,2.1,5.9,10.6,136.2,21.5,157.6,48223,8,812,Crary/St Marys,1,-83.21814986,42.40655603,516738
-83.2394275,42.39806616,2.02236E+11,Heyden St & W Outer Dr,W911 ,DISTURBANCE,DISTURB ,3,6PCT  ,825030,2022/12/28 14:32:14+00,1,1.1,13.4,32.7,17.3,50,48223,6,602,Brightmoor,1,-83.2394275,42.39806616,516739
-83.15012114,42.41711686,2.02236E+11,W McNichols Rd & Woodingham Dr,W911 ,DV A/B I/P-J/H,DV A/B  ,1,12PCT ,397010,2022/12/28 14:31:36+00,2.2,1.3,10.4,42.4,14.9,57.3,48221,12,1208,Bagley,2,-83.15012114,42.41711686,516740
-82.96898576,42.44532819,2.02236E+11,Eastburn St & Queen St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2022/12/28 14:25:11+00,0.3,0.5,3.5,21.4,4.4,25.8,48205,9,902,Regent Park,3,-82.96898576,42.44532819,516741
-82.96609699,42.44989464,2.02236E+11,8 Mile Rd & Hayes St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2022/12/28 14:24:15+00,0.5,-0.4,7.9,2,8.5,10.5,48205,9,902,Regent Park,3,-82.96609699,42.44989464,516742
-83.02581239,42.44363762,2.02236E+11,Milbank St & Stotter St,W911 ,DISTURBANCE,DISTURB ,3,11PCT ,825030,2022/12/28 14:23:11+00,1.8,4.6,5.8,10.8,15.3,26.1,48234,11,1104,Sherwood,3,-83.02581239,42.44363762,516743
-82.95354888,42.44291099,2.02236E+11,Boulder St & E State Fair St,W911 ,ONE DOWN/DRUG OD,OD      ,2,9PCT  ,842020,2022/12/28 14:20:56+00,0,0.6,2.5,35.9,3.1,39,48205,9,903,Regent Park,3,-82.95354888,42.44291099,516744
-83.27521733,42.40179739,2.02236E+11,Keeler St & Dale St,W911 ,UDAA REPORT,UDAAREPT,4,8PCT  ,372040,2022/12/28 14:15:56+00,2.7,2.5,11,15.6,16.4,32.1,48223,8,809,Brightmoor,1,-83.27521733,42.40179739,516745
-83.2622493,42.41169454,2.02236E+11,Lamphere St & Dehner St,W911 ,DISTURBANCE,DISTURB ,3,8PCT  ,825030,2022/12/28 14:13:12+00,1.2,11.2,7.7,17.3,20.8,38.1,48219,8,809,Riverdale,1,-83.2622493,42.41169454,516746
-83.11000921,42.31691629,2.02236E+11,Dragoon St & Livernois Ave,W911 ,MALICIOUS DESTRUCTION I/P,MDPIP   ,3,4PCT  ,381030,2022/12/28 14:12:08+00,2.4,3.9,6.3,13.4,15.6,29,48209,4,409,Central Southwest,6,-83.11000921,42.31691629,516747
-83.20098395,42.35908744,2.02236E+11,Kramer St & Prevost St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,6PCT  ,843020,2022/12/28 14:04:25+00,6.8,1.3,4.1,33,13.3,46.2,48228,6,608,Joy Community,7,-83.20098395,42.35908744,516748
-82.99486327,42.4347115,2.02236E+11,E 7 Mile Rd & Waltham St,W911 ,ONE DOWN/DRUG OD,OD      ,2,9PCT  ,842020,2022/12/28 14:03:44+00,1.6,-2.1,4,19.3,6.9,26.1,48205,9,901,Pulaski,3,-82.99486327,42.4347115,516749
-82.98364709,42.373722,2.02236E+11,Goethe Ave & Harding St,W911 ,MENTAL NOT VIOLENT,MENTPPRS,3,5PCT  ,852030,2022/12/28 13:58:46+00,0.8,1.5,1.7,58.2,4.6,62.7,48214,5,508,East Village,5,-82.98364709,42.373722,516750
-83.0815183,42.36731257,2.02236E+11,N M 10 Service Drive & W Grand Blvd,W911 ,DISTURBANCE,DISTURB ,1,3PCT  ,GL8777,2022/12/28 13:57:04+00,1.2,-1.2,0.4,22.6,12,34.6,48202,3,303,New Center,5,-83.0815183,42.36731257,516751
-83.25818275,42.42277804,2.02236E+11,Lahser Rd & Karl St,W911 ,VICIOUS ANIMAL,VICANML ,2,8PCT  ,862020,2022/12/28 13:53:59+00,1,0.7,7,16.5,10,26.5,48219,8,805,Holcomb Community,1,-83.25818275,42.42277804,516752
-83.15750722,42.27190844,2.02236E+11,Downing St & S Edsel St,W911 ,DISTURBANCE,DISTURB ,3,4PCT  ,825030,2022/12/28 13:48:50+00,2.6,1.4,7.1,45.9,11.8,57.7,48217,4,415,Boynton,6,-83.15750722,42.27190844,516753
-83.05788149,42.33227424,2.02236E+11,Bagley St & 3rd St,PHONE,DISTURBANCE,DISTURB ,3,3PCT  ,825030,2022/12/28 13:48:45+00,0.3,-3.7,3,49.4,3.7,53.1,48226,3,311,Downtown,6,-83.05788149,42.33227424,516754
-82.95575679,42.43478296,2.02236E+11,Fordham St & Redmond St,PHONE,ASSAULT AND BATTERY IP-JH,AB IP/JH,2,9PCT  ,347020,2022/12/28 13:48:04+00,2.4,2.7,6.6,7.4,11.7,19.1,48205,9,906,Mapleridge,4,-82.95575679,42.43478296,516755
-83.19759219,42.34604041,2.02236E+11,Majestic St & Winthrop St,W911 ,BURGLARY OTHER REPORT,HI3RPT  ,4,6PCT  ,353040,2022/12/28 13:46:23+00,1.1,0.5,9.3,19.2,14.6,33.8,48228,6,611,Warren Ave Community,7,-83.19759219,42.34604041,516756
-83.02726742,42.37958141,2.02236E+11,Medbury St & Concord St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,7PCT  ,843020,2022/12/28 13:37:36+00,1.7,21.6,42.7,15.6,66.1,81.6,48211,7,704,Gratiot Town/Kettering,5,-83.02726742,42.3795814,516757
-83.10965541,42.36444225,2.02236E+11,Wildemere St & Virginia Park St,W911 ,UDAA REPORT,UDAAREPT,4,10PCT ,372040,2022/12/28 13:37:08+00,3,-0.6,5.4,14.9,8.8,23.6,48206,10,1007,Wildemere Park,5,-83.10965541,42.36444225,516758
-83.10183664,42.31782669,2.02236E+11,Junction St & W Vernor Hwy,W911 ,AUTO X UNK INJ / IMPAIRED,ACCUNK  ,2,4PCT  ,811020,2022/12/28 13:34:45+00,1.4,-0.1,7.9,8.8,10,18.9,48209,4,410,Central Southwest,6,-83.10183664,42.31782669,516759
-83.00741963,42.36649711,2.02236E+11,Mack Ave & Seyburn St,E911 ,LARCENY I/P OR J/H,LARCENY ,3,7PCT  ,361030,2022/12/28 13:31:12+00,3.2,0.1,91.3,2.2,96.2,98.4,48214,7,708,Islandview,5,-83.00741963,42.36649711,516760
-83.05006708,42.35525157,2.02236E+11,N I 75 Service Drive & Superior St,W911 ,LEWD AND LASCIVIOUS IP,OTHERSEX,2,7PCT  ,323020,2022/12/28 13:30:17+00,1,3.8,14.8,156.2,20,176.2,48207,7,706,Forest Park,5,-83.05006708,42.35525157,516761
-82.92258957,42.41285736,2.02236E+11,Lodewyck St & Southampton St,W911 ,INVESTIGATE AUTO,INVAUTO ,5,5PCT  ,376050,2022/12/28 13:26:16+00,1.3,9.5,7.7,54.8,19.1,73.9,48224,5,505,Cornerstone Village,4,-82.92258957,42.41285736,516762
-83.21744769,42.4354359,2.02236E+11,Archdale St & Saint Martins Ave,W911 ,PERSON WITH WEAPON,WEAPON  ,2,8PCT  ,345020,2022/12/28 13:24:42+00,1.5,9.6,12.4,16.4,27.3,43.7,48235,8,804,Greenfield,2,-83.21744769,42.4354359,516763
-83.16506278,42.42410366,2.02236E+11,Curtis St & Birwood St,E911 ,DV A/B I/P-J/H,DV A/B  ,1,12PCT ,397010,2022/12/28 13:23:16+00,1,-0.1,0,19.3,2.2,21.4,48221,12,1207,Schulze,2,-83.16506278,42.42410366,516764
-83.20284074,42.35262464,2.02236E+11,Mansfield St & Belton St,W911 ,DISTURBANCE,DISTURB ,3,6PCT  ,825030,2022/12/28 13:21:39+00,1.3,-0.6,3.8,16.6,5.6,22.3,48228,6,611,Warren Ave Community,7,-83.20284074,42.35262464,516765
-83.10265257,42.38765686,2.02236E+11,S M 10 Service Drive & Webb St,W911 ,MENTAL NOT VIOLENT,MENTPPRS,3,10PCT ,852030,2022/12/28 13:18:32+00,2.9,4.4,10.7,61.9,19,80.8,48206,10,1005,Dexter-Linwood,5,-83.10265257,42.38765686,516766
-82.94424962,42.40703967,2.02236E+11,Bedford St & E Outer Dr,W911 ,DISTURBANCE,DISTURB ,3,5PCT  ,825030,2022/12/28 13:17:05+00,0.7,-1.1,9.1,197,11.7,208.7,48224,5,504,Morningside,4,-82.94424962,42.40703967,516767
-83.27856299,42.43614939,2.02236E+11,Telegraph Rd & Pembroke Ave,E911 ,RECOVER AUTO,RECAUTO ,1,8PCT  ,GL8762,2022/12/28 13:14:01+00,0.9,-0.4,20.7,75.8,23.2,99,48219,8,801,Seven Mile-Rouge,1,-83.27856299,42.43614939,516768
-83.27125868,42.40197466,2.02236E+11,Keeler St & Virgil St,PHONE,DISTURBANCE,DISTURB ,3,8PCT  ,825030,2022/12/28 13:13:27+00,0.7,21.9,9.7,24.6,33.2,57.8,48223,8,809,Brightmoor,1,-83.27125868,42.40197466,516769
-83.11787747,42.38182744,2.02236E+11,Webb St & Lawton St,W911 ,DISTURBANCE,DISTURB ,3,10PCT ,825030,2022/12/28 13:11:49+00,1.3,1.7,8.4,17.4,23.7,41.1,48206,10,1005,Dexter-Linwood,5,-83.11787747,42.38182744,516770
-83.12114868,42.39709053,2.02236E+11,La Salle Blvd & Ford St,W911 ,MISSING SERIOUS,MISSSER ,1,10PCT ,844010,2022/12/28 13:00:54+00,0.9,-0.2,5.7,95.5,7.2,102.7,48238,10,1003,Oakman Blvd Community,2,-83.12114868,42.39709053,516771
-83.1579894,42.38610654,2.02236E+11,Kentucky St & W Davison St,W911 ,BURGLARY OCCUPANT AWAY I/P,HI2IP   ,2,10PCT ,352520,2022/12/28 12:56:20+00,1.9,-0.9,20.3,12.9,23.2,36.1,48238,10,1002,Davison-Schoolcraft,7,-83.1579894,42.38610654,516772
-83.04264735,42.33663753,2.02236E+11,Clinton St & Raynor St,W911 ,ONE DOWN/DRUG OD,OD      ,2,3PCT  ,842020,2022/12/28 12:49:48+00,0.8,0.3,11.2,15.6,14.1,29.7,48226,3,312,Downtown,5,-83.04264735,42.33663753,516773
-83.26816052,42.43625894,2.02236E+11,Berg Rd & Pembroke Ave,PHONE,UDAA I/P,UDAAIP  ,2,8PCT  ,372020,2022/12/28 12:35:26+00,1.7,11.9,9.1,101.6,25.8,127.4,48219,8,801,Berg-Lahser,1,-83.26816052,42.43625894,516774
-82.97577444,42.44696809,2.02236E+11,Edmore Dr & Regent Dr,W911 ,MALICIOUS DESTRUCTION I/P,MDPIP   ,3,9PCT  ,381030,2022/12/28 12:32:10+00,2.2,34.3,8.4,49.3,45,94.3,48205,9,902,Mohican Regent,3,-82.97577444,42.44696809,516775
-83.04098149,42.33560548,2.02236E+11,Monroe St & Saint Antoine St,E911 ,AUTO X REPORT,ACCREPT ,4,3PCT  ,811040,2022/12/28 12:31:09+00,1.1,0.9,13.2,38.6,16.6,55.2,48226,3,312,Greektown,5,-83.04098149,42.33560548,516776
-82.94424962,42.40703967,2.02236E+11,Bedford St & E Outer Dr,W911 ,DV A/B I/P-J/H,DV A/B  ,1,5PCT  ,397010,2022/12/28 12:29:56+00,0.6,2.1,1.7,11,6.1,17.1,48224,5,504,Morningside,4,-82.94424962,42.40703967,516777
-83.08698907,42.44488117,2.02236E+11,E Winchester Ave & Riopelle St,W911 ,DISTURBANCE,DISTURB ,3,11PCT ,825030,2022/12/28 12:17:16+00,2.6,1.9,8.2,33.3,13.1,46.4,48203,11,1101,Nolan,3,-83.08698907,42.44488117,516778
-83.28221696,42.41190164,2.02236E+11,Grove St & Fenton St,W911 ,BURGLARY OCCUPIED RESD I/P,HI1 I/P ,1,8PCT  ,352010,2022/12/28 12:13:16+00,0.9,-1.3,16.4,18.2,18.7,36.9,48219,8,809,South of Six,1,-83.28221696,42.41190164,516779
-83.08128004,42.35892806,2.02236E+11,Elijah McCoy Dr & Lincoln St,W911 ,DISTURBANCE,DISTURB ,3,3PCT  ,825030,2022/12/28 12:12:02+00,1.1,13.1,5.7,201.8,19.9,221.6,48208,3,305,Elijah McCoy,5,-83.08128004,42.35892806,516780
-83.11862081,42.39429336,2.02236E+11,Indiandale St & W Davison St,W911 ,MALICIOUS DESTRUCTION RPT,MDPRPT  ,4,10PCT ,381040,2022/12/28 12:06:38+00,0.7,3,3.6,79.8,17.7,97.5,48238,10,1003,Dexter-Linwood,5,-83.11862081,42.39429336,516781
-83.19634675,42.34546411,2.02236E+11,Greenfield & Gould Ave,E911 ,DISTURBANCE,DISTURB ,3,6PCT  ,825030,2022/12/28 12:00:41+00,0.5,5,2.8,0.4,9.7,10.1,48126,6,611,Warren Ave Community,7,-83.19634675,42.34546411,516782
-83.28515494,42.43601019,2.02236E+11,Pembroke Ave & Grandview St,W911 ,UDAA REPORT,UDAAREPT,4,8PCT  ,372040,2022/12/28 11:57:36+00,1,0.2,12.1,86.4,13.6,100,48219,8,801,Five Points,1,-83.28515494,42.43601019,516783
-83.06267444,42.42465426,2.02236E+11,Minnesota St & Ryan Rd,W911 ,BURGLARY BUSINESS J/H,BBURGJH ,3,11PCT ,351035,2022/12/28 11:54:45+00,1.9,7.5,2.5,76.4,12.4,88.8,48212,11,1107,Davison,3,-83.06267444,42.42465426,516784
-83.02677571,42.39607579,2.02236E+11,Saint Cyril Ave & Marcus Ave,W911 ,BURGLARY RESIDENCE REPORT,HI2RPT  ,4,11PCT ,352540,2022/12/28 11:53:09+00,2.2,2.3,6.6,25.7,11.1,36.8,48213,11,1112,Airport Sub,3,-83.02677571,42.39607579,516785
